quantile,department,department_name,income
684,85,CASANARE,1700000
685,85,CASANARE,1700000
686,85,CASANARE,1700000
668,85,CASANARE,1700000
669,85,CASANARE,1700000
670,85,CASANARE,1700000
671,85,CASANARE,1700000
672,85,CASANARE,1700000
673,85,CASANARE,1700000
674,85,CASANARE,1700000
700,85,CASANARE,1800000
699,85,CASANARE,1800000
698,85,CASANARE,1800000
697,85,CASANARE,1800000
696,85,CASANARE,1800000
695,85,CASANARE,1800000
694,85,CASANARE,1800000
693,85,CASANARE,1800000
692,85,CASANARE,1800000
691,85,CASANARE,1800000
690,85,CASANARE,1800000
689,85,CASANARE,1800000
688,85,CASANARE,1800000
687,85,CASANARE,1800000
710,85,CASANARE,1800000
709,85,CASANARE,1800000
708,85,CASANARE,1800000
707,85,CASANARE,1800000
706,85,CASANARE,1800000
705,85,CASANARE,1800000
704,85,CASANARE,1800000
703,85,CASANARE,1800000
702,85,CASANARE,1800000
701,85,CASANARE,1800000
714,85,CASANARE,1900000
713,85,CASANARE,1900000
712,85,CASANARE,1900000
711,85,CASANARE,1900000
758,85,CASANARE,2000000
788,85,CASANARE,2000000
752,85,CASANARE,2000000
761,85,CASANARE,2000000
789,85,CASANARE,2000000
790,85,CASANARE,2000000
735,85,CASANARE,2000000
791,85,CASANARE,2000000
740,85,CASANARE,2000000
792,85,CASANARE,2000000
764,85,CASANARE,2000000
748,85,CASANARE,2000000
767,85,CASANARE,2000000
723,85,CASANARE,2000000
718,85,CASANARE,2000000
732,85,CASANARE,2000000
721,85,CASANARE,2000000
751,85,CASANARE,2000000
734,85,CASANARE,2000000
770,85,CASANARE,2000000
744,85,CASANARE,2000000
762,85,CASANARE,2000000
727,85,CASANARE,2000000
738,85,CASANARE,2000000
756,85,CASANARE,2000000
715,85,CASANARE,2000000
749,85,CASANARE,2000000
771,85,CASANARE,2000000
726,85,CASANARE,2000000
763,85,CASANARE,2000000
729,85,CASANARE,2000000
733,85,CASANARE,2000000
750,85,CASANARE,2000000
769,85,CASANARE,2000000
722,85,CASANARE,2000000
742,85,CASANARE,2000000
772,85,CASANARE,2000000
759,85,CASANARE,2000000
725,85,CASANARE,2000000
773,85,CASANARE,2000000
755,85,CASANARE,2000000
774,85,CASANARE,2000000
741,85,CASANARE,2000000
728,85,CASANARE,2000000
775,85,CASANARE,2000000
754,85,CASANARE,2000000
745,85,CASANARE,2000000
717,85,CASANARE,2000000
776,85,CASANARE,2000000
766,85,CASANARE,2000000
777,85,CASANARE,2000000
743,85,CASANARE,2000000
737,85,CASANARE,2000000
719,85,CASANARE,2000000
739,85,CASANARE,2000000
778,85,CASANARE,2000000
779,85,CASANARE,2000000
730,85,CASANARE,2000000
780,85,CASANARE,2000000
760,85,CASANARE,2000000
716,85,CASANARE,2000000
781,85,CASANARE,2000000
753,85,CASANARE,2000000
746,85,CASANARE,2000000
782,85,CASANARE,2000000
783,85,CASANARE,2000000
724,85,CASANARE,2000000
757,85,CASANARE,2000000
784,85,CASANARE,2000000
768,85,CASANARE,2000000
736,85,CASANARE,2000000
765,85,CASANARE,2000000
785,85,CASANARE,2000000
786,85,CASANARE,2000000
731,85,CASANARE,2000000
720,85,CASANARE,2000000
747,85,CASANARE,2000000
787,85,CASANARE,2000000
793,85,CASANARE,2200000
794,85,CASANARE,2200000
795,85,CASANARE,2200000
796,85,CASANARE,2200000
797,85,CASANARE,2200000
798,85,CASANARE,2200000
799,85,CASANARE,2200000
800,85,CASANARE,2200000
801,85,CASANARE,2200000
802,85,CASANARE,2200000
805,85,CASANARE,2300000
804,85,CASANARE,2300000
803,85,CASANARE,2300000
817,85,CASANARE,2500000
816,85,CASANARE,2500000
815,85,CASANARE,2500000
814,85,CASANARE,2500000
813,85,CASANARE,2500000
812,85,CASANARE,2500000
811,85,CASANARE,2500000
810,85,CASANARE,2500000
809,85,CASANARE,2500000
808,85,CASANARE,2500000
807,85,CASANARE,2500000
806,85,CASANARE,2500000
824,85,CASANARE,2500000
823,85,CASANARE,2500000
822,85,CASANARE,2500000
821,85,CASANARE,2500000
820,85,CASANARE,2500000
819,85,CASANARE,2500000
818,85,CASANARE,2500000
829,85,CASANARE,2600000
828,85,CASANARE,2600000
827,85,CASANARE,2600000
826,85,CASANARE,2600000
825,85,CASANARE,2600000
836,85,CASANARE,2700000
835,85,CASANARE,2700000
834,85,CASANARE,2700000
833,85,CASANARE,2700000
832,85,CASANARE,2700000
831,85,CASANARE,2700000
830,85,CASANARE,2700000
849,85,CASANARE,2800000
837,85,CASANARE,2800000
848,85,CASANARE,2800000
844,85,CASANARE,2800000
852,85,CASANARE,2800000
843,85,CASANARE,2800000
846,85,CASANARE,2800000
842,85,CASANARE,2800000
850,85,CASANARE,2800000
841,85,CASANARE,2800000
840,85,CASANARE,2800000
847,85,CASANARE,2800000
845,85,CASANARE,2800000
839,85,CASANARE,2800000
851,85,CASANARE,2800000
838,85,CASANARE,2800000
858,85,CASANARE,3000000
892,85,CASANARE,3000000
880,85,CASANARE,3000000
864,85,CASANARE,3000000
893,85,CASANARE,3000000
883,85,CASANARE,3000000
859,85,CASANARE,3000000
879,85,CASANARE,3000000
863,85,CASANARE,3000000
873,85,CASANARE,3000000
894,85,CASANARE,3000000
860,85,CASANARE,3000000
862,85,CASANARE,3000000
884,85,CASANARE,3000000
861,85,CASANARE,3000000
895,85,CASANARE,3000000
896,85,CASANARE,3000000
876,85,CASANARE,3000000
872,85,CASANARE,3000000
897,85,CASANARE,3000000
885,85,CASANARE,3000000
898,85,CASANARE,3000000
899,85,CASANARE,3000000
853,85,CASANARE,3000000
900,85,CASANARE,3000000
871,85,CASANARE,3000000
886,85,CASANARE,3000000
881,85,CASANARE,3000000
878,85,CASANARE,3000000
854,85,CASANARE,3000000
870,85,CASANARE,3000000
887,85,CASANARE,3000000
869,85,CASANARE,3000000
875,85,CASANARE,3000000
855,85,CASANARE,3000000
888,85,CASANARE,3000000
877,85,CASANARE,3000000
868,85,CASANARE,3000000
882,85,CASANARE,3000000
856,85,CASANARE,3000000
889,85,CASANARE,3000000
867,85,CASANARE,3000000
890,85,CASANARE,3000000
866,85,CASANARE,3000000
874,85,CASANARE,3000000
857,85,CASANARE,3000000
891,85,CASANARE,3000000
865,85,CASANARE,3000000
901,85,CASANARE,3200000
902,85,CASANARE,3200000
903,85,CASANARE,3200000
904,85,CASANARE,3200000
905,85,CASANARE,3200000
906,85,CASANARE,3200000
907,85,CASANARE,3200000
908,85,CASANARE,3200000
909,85,CASANARE,3300000
910,85,CASANARE,3300000
911,85,CASANARE,3300000
912,85,CASANARE,3300000
913,85,CASANARE,3300000
919,85,CASANARE,3500000
920,85,CASANARE,3500000
921,85,CASANARE,3500000
914,85,CASANARE,3500000
915,85,CASANARE,3500000
916,85,CASANARE,3500000
917,85,CASANARE,3500000
918,85,CASANARE,3500000
922,85,CASANARE,4000000
923,85,CASANARE,4000000
924,85,CASANARE,4000000
925,85,CASANARE,4000000
926,85,CASANARE,4000000
927,85,CASANARE,4000000
928,85,CASANARE,4000000
929,85,CASANARE,4000000
930,85,CASANARE,4000000
931,85,CASANARE,4000000
932,85,CASANARE,4000000
933,85,CASANARE,4000000
944,85,CASANARE,4000000
934,85,CASANARE,4000000
943,85,CASANARE,4000000
935,85,CASANARE,4000000
942,85,CASANARE,4000000
936,85,CASANARE,4000000
941,85,CASANARE,4000000
937,85,CASANARE,4000000
940,85,CASANARE,4000000
938,85,CASANARE,4000000
939,85,CASANARE,4000000
948,85,CASANARE,4500000
947,85,CASANARE,4500000
946,85,CASANARE,4500000
945,85,CASANARE,4500000
954,85,CASANARE,5000000
953,85,CASANARE,5000000
952,85,CASANARE,5000000
951,85,CASANARE,5000000
950,85,CASANARE,5000000
949,85,CASANARE,5000000
959,85,CASANARE,5200000
958,85,CASANARE,5200000
957,85,CASANARE,5200000
956,85,CASANARE,5200000
955,85,CASANARE,5200000
969,85,CASANARE,5500000
968,85,CASANARE,5500000
967,85,CASANARE,5500000
966,85,CASANARE,5500000
965,85,CASANARE,5500000
964,85,CASANARE,5500000
963,85,CASANARE,5500000
962,85,CASANARE,5500000
961,85,CASANARE,5500000
960,85,CASANARE,5500000
973,85,CASANARE,5800000
972,85,CASANARE,5800000
971,85,CASANARE,5800000
970,85,CASANARE,5800000
978,85,CASANARE,6000000
977,85,CASANARE,6000000
976,85,CASANARE,6000000
975,85,CASANARE,6000000
974,85,CASANARE,6000000
981,85,CASANARE,6200000
980,85,CASANARE,6200000
979,85,CASANARE,6200000
985,85,CASANARE,6500000
982,85,CASANARE,6500000
984,85,CASANARE,6500000
983,85,CASANARE,6500000
986,85,CASANARE,7700000
987,85,CASANARE,7700000
988,85,CASANARE,7700000
990,85,CASANARE,8000000
992,85,CASANARE,8000000
991,85,CASANARE,8000000
989,85,CASANARE,8000000
996,85,CASANARE,12000000
993,85,CASANARE,12000000
995,85,CASANARE,12000000
994,85,CASANARE,12000000
997,85,CASANARE,13000000
999,85,CASANARE,13000000
998,85,CASANARE,13000000
621,86,PUTUMAYO,0
231,86,PUTUMAYO,0
848,86,PUTUMAYO,0
878,86,PUTUMAYO,0
378,86,PUTUMAYO,0
151,86,PUTUMAYO,0
647,86,PUTUMAYO,0
122,86,PUTUMAYO,0
622,86,PUTUMAYO,0
877,86,PUTUMAYO,0
353,86,PUTUMAYO,0
849,86,PUTUMAYO,0
755,86,PUTUMAYO,0
377,86,PUTUMAYO,0
123,86,PUTUMAYO,0
876,86,PUTUMAYO,0
150,86,PUTUMAYO,0
646,86,PUTUMAYO,0
623,86,PUTUMAYO,0
124,86,PUTUMAYO,0
354,86,PUTUMAYO,0
850,86,PUTUMAYO,0
494,86,PUTUMAYO,0
376,86,PUTUMAYO,0
875,86,PUTUMAYO,0
624,86,PUTUMAYO,0
283,86,PUTUMAYO,0
149,86,PUTUMAYO,0
4,86,PUTUMAYO,0
125,86,PUTUMAYO,0
645,86,PUTUMAYO,0
375,86,PUTUMAYO,0
851,86,PUTUMAYO,0
874,86,PUTUMAYO,0
355,86,PUTUMAYO,0
259,86,PUTUMAYO,0
258,86,PUTUMAYO,0
625,86,PUTUMAYO,0
126,86,PUTUMAYO,0
148,86,PUTUMAYO,0
507,86,PUTUMAYO,0
644,86,PUTUMAYO,0
873,86,PUTUMAYO,0
374,86,PUTUMAYO,0
11,86,PUTUMAYO,0
852,86,PUTUMAYO,0
626,86,PUTUMAYO,0
127,86,PUTUMAYO,0
356,86,PUTUMAYO,0
147,86,PUTUMAYO,0
872,86,PUTUMAYO,0
769,86,PUTUMAYO,0
373,86,PUTUMAYO,0
643,86,PUTUMAYO,0
627,86,PUTUMAYO,0
853,86,PUTUMAYO,0
128,86,PUTUMAYO,0
522,86,PUTUMAYO,0
871,86,PUTUMAYO,0
271,86,PUTUMAYO,0
146,86,PUTUMAYO,0
357,86,PUTUMAYO,0
372,86,PUTUMAYO,0
741,86,PUTUMAYO,0
642,86,PUTUMAYO,0
129,86,PUTUMAYO,0
628,86,PUTUMAYO,0
854,86,PUTUMAYO,0
870,86,PUTUMAYO,0
274,86,PUTUMAYO,0
523,86,PUTUMAYO,0
371,86,PUTUMAYO,0
145,86,PUTUMAYO,0
358,86,PUTUMAYO,0
130,86,PUTUMAYO,0
869,86,PUTUMAYO,0
629,86,PUTUMAYO,0
641,86,PUTUMAYO,0
855,86,PUTUMAYO,0
472,86,PUTUMAYO,0
370,86,PUTUMAYO,0
131,86,PUTUMAYO,0
144,86,PUTUMAYO,0
868,86,PUTUMAYO,0
359,86,PUTUMAYO,0
630,86,PUTUMAYO,0
132,86,PUTUMAYO,0
856,86,PUTUMAYO,0
230,86,PUTUMAYO,0
640,86,PUTUMAYO,0
369,86,PUTUMAYO,0
716,86,PUTUMAYO,0
867,86,PUTUMAYO,0
143,86,PUTUMAYO,0
631,86,PUTUMAYO,0
133,86,PUTUMAYO,0
360,86,PUTUMAYO,0
493,86,PUTUMAYO,0
866,86,PUTUMAYO,0
857,86,PUTUMAYO,0
368,86,PUTUMAYO,0
632,86,PUTUMAYO,0
506,86,PUTUMAYO,0
639,86,PUTUMAYO,0
142,86,PUTUMAYO,0
134,86,PUTUMAYO,0
865,86,PUTUMAYO,0
361,86,PUTUMAYO,0
367,86,PUTUMAYO,0
858,86,PUTUMAYO,0
470,86,PUTUMAYO,0
633,86,PUTUMAYO,0
135,86,PUTUMAYO,0
141,86,PUTUMAYO,0
638,86,PUTUMAYO,0
864,86,PUTUMAYO,0
366,86,PUTUMAYO,0
136,86,PUTUMAYO,0
362,86,PUTUMAYO,0
859,86,PUTUMAYO,0
17,86,PUTUMAYO,0
634,86,PUTUMAYO,0
477,86,PUTUMAYO,0
863,86,PUTUMAYO,0
284,86,PUTUMAYO,0
140,86,PUTUMAYO,0
365,86,PUTUMAYO,0
637,86,PUTUMAYO,0
137,86,PUTUMAYO,0
635,86,PUTUMAYO,0
860,86,PUTUMAYO,0
862,86,PUTUMAYO,0
530,86,PUTUMAYO,0
364,86,PUTUMAYO,0
363,86,PUTUMAYO,0
139,86,PUTUMAYO,0
138,86,PUTUMAYO,0
770,86,PUTUMAYO,0
861,86,PUTUMAYO,0
636,86,PUTUMAYO,0
499,86,PUTUMAYO,0
229,86,PUTUMAYO,0
469,86,PUTUMAYO,0
18,86,PUTUMAYO,0
715,86,PUTUMAYO,0
516,86,PUTUMAYO,0
531,86,PUTUMAYO,0
771,86,PUTUMAYO,0
285,86,PUTUMAYO,0
729,86,PUTUMAYO,0
468,86,PUTUMAYO,0
19,86,PUTUMAYO,0
228,86,PUTUMAYO,0
714,86,PUTUMAYO,0
532,86,PUTUMAYO,0
772,86,PUTUMAYO,0
20,86,PUTUMAYO,0
759,86,PUTUMAYO,0
467,86,PUTUMAYO,0
286,86,PUTUMAYO,0
227,86,PUTUMAYO,0
533,86,PUTUMAYO,0
21,86,PUTUMAYO,0
713,86,PUTUMAYO,0
466,86,PUTUMAYO,0
773,86,PUTUMAYO,0
486,86,PUTUMAYO,0
273,86,PUTUMAYO,0
725,86,PUTUMAYO,0
534,86,PUTUMAYO,0
22,86,PUTUMAYO,0
226,86,PUTUMAYO,0
287,86,PUTUMAYO,0
245,86,PUTUMAYO,0
712,86,PUTUMAYO,0
465,86,PUTUMAYO,0
774,86,PUTUMAYO,0
535,86,PUTUMAYO,0
23,86,PUTUMAYO,0
515,86,PUTUMAYO,0
225,86,PUTUMAYO,0
288,86,PUTUMAYO,0
464,86,PUTUMAYO,0
24,86,PUTUMAYO,0
775,86,PUTUMAYO,0
711,86,PUTUMAYO,0
536,86,PUTUMAYO,0
224,86,PUTUMAYO,0
7,86,PUTUMAYO,0
463,86,PUTUMAYO,0
25,86,PUTUMAYO,0
289,86,PUTUMAYO,0
240,86,PUTUMAYO,0
537,86,PUTUMAYO,0
776,86,PUTUMAYO,0
754,86,PUTUMAYO,0
1,86,PUTUMAYO,0
710,86,PUTUMAYO,0
223,86,PUTUMAYO,0
462,86,PUTUMAYO,0
26,86,PUTUMAYO,0
9,86,PUTUMAYO,0
290,86,PUTUMAYO,0
538,86,PUTUMAYO,0
777,86,PUTUMAYO,0
27,86,PUTUMAYO,0
270,86,PUTUMAYO,0
501,86,PUTUMAYO,0
461,86,PUTUMAYO,0
222,86,PUTUMAYO,0
709,86,PUTUMAYO,0
539,86,PUTUMAYO,0
28,86,PUTUMAYO,0
291,86,PUTUMAYO,0
778,86,PUTUMAYO,0
275,86,PUTUMAYO,0
514,86,PUTUMAYO,0
221,86,PUTUMAYO,0
460,86,PUTUMAYO,0
540,86,PUTUMAYO,0
708,86,PUTUMAYO,0
29,86,PUTUMAYO,0
779,86,PUTUMAYO,0
527,86,PUTUMAYO,0
730,86,PUTUMAYO,0
292,86,PUTUMAYO,0
242,86,PUTUMAYO,0
459,86,PUTUMAYO,0
220,86,PUTUMAYO,0
541,86,PUTUMAYO,0
707,86,PUTUMAYO,0
30,86,PUTUMAYO,0
513,86,PUTUMAYO,0
780,86,PUTUMAYO,0
246,86,PUTUMAYO,0
760,86,PUTUMAYO,0
458,86,PUTUMAYO,0
293,86,PUTUMAYO,0
219,86,PUTUMAYO,0
542,86,PUTUMAYO,0
31,86,PUTUMAYO,0
483,86,PUTUMAYO,0
706,86,PUTUMAYO,0
781,86,PUTUMAYO,0
457,86,PUTUMAYO,0
32,86,PUTUMAYO,0
543,86,PUTUMAYO,0
218,86,PUTUMAYO,0
294,86,PUTUMAYO,0
456,86,PUTUMAYO,0
753,86,PUTUMAYO,0
14,86,PUTUMAYO,0
705,86,PUTUMAYO,0
782,86,PUTUMAYO,0
33,86,PUTUMAYO,0
243,86,PUTUMAYO,0
544,86,PUTUMAYO,0
217,86,PUTUMAYO,0
34,86,PUTUMAYO,0
295,86,PUTUMAYO,0
455,86,PUTUMAYO,0
545,86,PUTUMAYO,0
269,86,PUTUMAYO,0
783,86,PUTUMAYO,0
528,86,PUTUMAYO,0
704,86,PUTUMAYO,0
724,86,PUTUMAYO,0
35,86,PUTUMAYO,0
216,86,PUTUMAYO,0
454,86,PUTUMAYO,0
296,86,PUTUMAYO,0
546,86,PUTUMAYO,0
36,86,PUTUMAYO,0
784,86,PUTUMAYO,0
239,86,PUTUMAYO,0
517,86,PUTUMAYO,0
703,86,PUTUMAYO,0
215,86,PUTUMAYO,0
453,86,PUTUMAYO,0
547,86,PUTUMAYO,0
297,86,PUTUMAYO,0
37,86,PUTUMAYO,0
487,86,PUTUMAYO,0
785,86,PUTUMAYO,0
452,86,PUTUMAYO,0
731,86,PUTUMAYO,0
214,86,PUTUMAYO,0
702,86,PUTUMAYO,0
548,86,PUTUMAYO,0
38,86,PUTUMAYO,0
298,86,PUTUMAYO,0
786,86,PUTUMAYO,0
247,86,PUTUMAYO,0
451,86,PUTUMAYO,0
498,86,PUTUMAYO,0
39,86,PUTUMAYO,0
213,86,PUTUMAYO,0
549,86,PUTUMAYO,0
701,86,PUTUMAYO,0
450,86,PUTUMAYO,0
787,86,PUTUMAYO,0
299,86,PUTUMAYO,0
276,86,PUTUMAYO,0
40,86,PUTUMAYO,0
550,86,PUTUMAYO,0
212,86,PUTUMAYO,0
700,86,PUTUMAYO,0
41,86,PUTUMAYO,0
449,86,PUTUMAYO,0
788,86,PUTUMAYO,0
300,86,PUTUMAYO,0
752,86,PUTUMAYO,0
551,86,PUTUMAYO,0
473,86,PUTUMAYO,0
211,86,PUTUMAYO,0
42,86,PUTUMAYO,0
761,86,PUTUMAYO,0
448,86,PUTUMAYO,0
699,86,PUTUMAYO,0
552,86,PUTUMAYO,0
789,86,PUTUMAYO,0
43,86,PUTUMAYO,0
301,86,PUTUMAYO,0
210,86,PUTUMAYO,0
447,86,PUTUMAYO,0
553,86,PUTUMAYO,0
268,86,PUTUMAYO,0
698,86,PUTUMAYO,0
44,86,PUTUMAYO,0
790,86,PUTUMAYO,0
446,86,PUTUMAYO,0
209,86,PUTUMAYO,0
302,86,PUTUMAYO,0
554,86,PUTUMAYO,0
45,86,PUTUMAYO,0
791,86,PUTUMAYO,0
697,86,PUTUMAYO,0
248,86,PUTUMAYO,0
445,86,PUTUMAYO,0
555,86,PUTUMAYO,0
208,86,PUTUMAYO,0
46,86,PUTUMAYO,0
512,86,PUTUMAYO,0
303,86,PUTUMAYO,0
444,86,PUTUMAYO,0
792,86,PUTUMAYO,0
238,86,PUTUMAYO,0
272,86,PUTUMAYO,0
556,86,PUTUMAYO,0
47,86,PUTUMAYO,0
696,86,PUTUMAYO,0
207,86,PUTUMAYO,0
443,86,PUTUMAYO,0
304,86,PUTUMAYO,0
48,86,PUTUMAYO,0
732,86,PUTUMAYO,0
793,86,PUTUMAYO,0
557,86,PUTUMAYO,0
206,86,PUTUMAYO,0
695,86,PUTUMAYO,0
442,86,PUTUMAYO,0
49,86,PUTUMAYO,0
305,86,PUTUMAYO,0
558,86,PUTUMAYO,0
794,86,PUTUMAYO,0
502,86,PUTUMAYO,0
723,86,PUTUMAYO,0
482,86,PUTUMAYO,0
205,86,PUTUMAYO,0
441,86,PUTUMAYO,0
471,86,PUTUMAYO,0
694,86,PUTUMAYO,0
50,86,PUTUMAYO,0
559,86,PUTUMAYO,0
795,86,PUTUMAYO,0
306,86,PUTUMAYO,0
751,86,PUTUMAYO,0
440,86,PUTUMAYO,0
51,86,PUTUMAYO,0
204,86,PUTUMAYO,0
693,86,PUTUMAYO,0
560,86,PUTUMAYO,0
796,86,PUTUMAYO,0
52,86,PUTUMAYO,0
277,86,PUTUMAYO,0
439,86,PUTUMAYO,0
762,86,PUTUMAYO,0
307,86,PUTUMAYO,0
203,86,PUTUMAYO,0
561,86,PUTUMAYO,0
53,86,PUTUMAYO,0
500,86,PUTUMAYO,0
692,86,PUTUMAYO,0
797,86,PUTUMAYO,0
438,86,PUTUMAYO,0
488,86,PUTUMAYO,0
757,86,PUTUMAYO,0
562,86,PUTUMAYO,0
202,86,PUTUMAYO,0
267,86,PUTUMAYO,0
308,86,PUTUMAYO,0
54,86,PUTUMAYO,0
518,86,PUTUMAYO,0
798,86,PUTUMAYO,0
691,86,PUTUMAYO,0
437,86,PUTUMAYO,0
249,86,PUTUMAYO,0
563,86,PUTUMAYO,0
201,86,PUTUMAYO,0
55,86,PUTUMAYO,0
309,86,PUTUMAYO,0
436,86,PUTUMAYO,0
799,86,PUTUMAYO,0
56,86,PUTUMAYO,0
564,86,PUTUMAYO,0
526,86,PUTUMAYO,0
690,86,PUTUMAYO,0
200,86,PUTUMAYO,0
310,86,PUTUMAYO,0
435,86,PUTUMAYO,0
57,86,PUTUMAYO,0
237,86,PUTUMAYO,0
800,86,PUTUMAYO,0
565,86,PUTUMAYO,0
733,86,PUTUMAYO,0
199,86,PUTUMAYO,0
689,86,PUTUMAYO,0
434,86,PUTUMAYO,0
58,86,PUTUMAYO,0
311,86,PUTUMAYO,0
566,86,PUTUMAYO,0
801,86,PUTUMAYO,0
750,86,PUTUMAYO,0
2,86,PUTUMAYO,0
59,86,PUTUMAYO,0
198,86,PUTUMAYO,0
433,86,PUTUMAYO,0
688,86,PUTUMAYO,0
567,86,PUTUMAYO,0
312,86,PUTUMAYO,0
802,86,PUTUMAYO,0
722,86,PUTUMAYO,0
60,86,PUTUMAYO,0
497,86,PUTUMAYO,0
432,86,PUTUMAYO,0
197,86,PUTUMAYO,0
568,86,PUTUMAYO,0
687,86,PUTUMAYO,0
61,86,PUTUMAYO,0
803,86,PUTUMAYO,0
266,86,PUTUMAYO,0
313,86,PUTUMAYO,0
431,86,PUTUMAYO,0
569,86,PUTUMAYO,0
196,86,PUTUMAYO,0
62,86,PUTUMAYO,0
511,86,PUTUMAYO,0
686,86,PUTUMAYO,0
804,86,PUTUMAYO,0
430,86,PUTUMAYO,0
250,86,PUTUMAYO,0
570,86,PUTUMAYO,0
763,86,PUTUMAYO,0
63,86,PUTUMAYO,0
314,86,PUTUMAYO,0
195,86,PUTUMAYO,0
429,86,PUTUMAYO,0
685,86,PUTUMAYO,0
64,86,PUTUMAYO,0
805,86,PUTUMAYO,0
571,86,PUTUMAYO,0
428,86,PUTUMAYO,0
194,86,PUTUMAYO,0
315,86,PUTUMAYO,0
65,86,PUTUMAYO,0
278,86,PUTUMAYO,0
684,86,PUTUMAYO,0
806,86,PUTUMAYO,0
474,86,PUTUMAYO,0
572,86,PUTUMAYO,0
726,86,PUTUMAYO,0
66,86,PUTUMAYO,0
193,86,PUTUMAYO,0
427,86,PUTUMAYO,0
316,86,PUTUMAYO,0
481,86,PUTUMAYO,0
749,86,PUTUMAYO,0
573,86,PUTUMAYO,0
807,86,PUTUMAYO,0
683,86,PUTUMAYO,0
67,86,PUTUMAYO,0
426,86,PUTUMAYO,0
192,86,PUTUMAYO,0
574,86,PUTUMAYO,0
317,86,PUTUMAYO,0
68,86,PUTUMAYO,0
734,86,PUTUMAYO,0
808,86,PUTUMAYO,0
236,86,PUTUMAYO,0
425,86,PUTUMAYO,0
575,86,PUTUMAYO,0
682,86,PUTUMAYO,0
191,86,PUTUMAYO,0
6,86,PUTUMAYO,0
69,86,PUTUMAYO,0
15,86,PUTUMAYO,0
489,86,PUTUMAYO,0
318,86,PUTUMAYO,0
809,86,PUTUMAYO,0
424,86,PUTUMAYO,0
503,86,PUTUMAYO,0
576,86,PUTUMAYO,0
190,86,PUTUMAYO,0
70,86,PUTUMAYO,0
681,86,PUTUMAYO,0
319,86,PUTUMAYO,0
810,86,PUTUMAYO,0
423,86,PUTUMAYO,0
265,86,PUTUMAYO,0
13,86,PUTUMAYO,0
71,86,PUTUMAYO,0
756,86,PUTUMAYO,0
721,86,PUTUMAYO,0
577,86,PUTUMAYO,0
189,86,PUTUMAYO,0
251,86,PUTUMAYO,0
680,86,PUTUMAYO,0
422,86,PUTUMAYO,0
811,86,PUTUMAYO,0
72,86,PUTUMAYO,0
320,86,PUTUMAYO,0
519,86,PUTUMAYO,0
578,86,PUTUMAYO,0
188,86,PUTUMAYO,0
679,86,PUTUMAYO,0
421,86,PUTUMAYO,0
73,86,PUTUMAYO,0
812,86,PUTUMAYO,0
748,86,PUTUMAYO,0
764,86,PUTUMAYO,0
579,86,PUTUMAYO,0
187,86,PUTUMAYO,0
321,86,PUTUMAYO,0
74,86,PUTUMAYO,0
420,86,PUTUMAYO,0
678,86,PUTUMAYO,0
813,86,PUTUMAYO,0
580,86,PUTUMAYO,0
75,86,PUTUMAYO,0
186,86,PUTUMAYO,0
322,86,PUTUMAYO,0
419,86,PUTUMAYO,0
581,86,PUTUMAYO,0
735,86,PUTUMAYO,0
76,86,PUTUMAYO,0
814,86,PUTUMAYO,0
677,86,PUTUMAYO,0
758,86,PUTUMAYO,0
418,86,PUTUMAYO,0
185,86,PUTUMAYO,0
582,86,PUTUMAYO,0
10,86,PUTUMAYO,0
323,86,PUTUMAYO,0
77,86,PUTUMAYO,0
252,86,PUTUMAYO,0
815,86,PUTUMAYO,0
279,86,PUTUMAYO,0
417,86,PUTUMAYO,0
78,86,PUTUMAYO,0
676,86,PUTUMAYO,0
184,86,PUTUMAYO,0
583,86,PUTUMAYO,0
510,86,PUTUMAYO,0
324,86,PUTUMAYO,0
816,86,PUTUMAYO,0
484,86,PUTUMAYO,0
235,86,PUTUMAYO,0
416,86,PUTUMAYO,0
79,86,PUTUMAYO,0
264,86,PUTUMAYO,0
183,86,PUTUMAYO,0
584,86,PUTUMAYO,0
675,86,PUTUMAYO,0
325,86,PUTUMAYO,0
415,86,PUTUMAYO,0
817,86,PUTUMAYO,0
80,86,PUTUMAYO,0
585,86,PUTUMAYO,0
182,86,PUTUMAYO,0
674,86,PUTUMAYO,0
414,86,PUTUMAYO,0
81,86,PUTUMAYO,0
326,86,PUTUMAYO,0
818,86,PUTUMAYO,0
496,86,PUTUMAYO,0
586,86,PUTUMAYO,0
747,86,PUTUMAYO,0
181,86,PUTUMAYO,0
413,86,PUTUMAYO,0
720,86,PUTUMAYO,0
82,86,PUTUMAYO,0
673,86,PUTUMAYO,0
327,86,PUTUMAYO,0
819,86,PUTUMAYO,0
525,86,PUTUMAYO,0
587,86,PUTUMAYO,0
83,86,PUTUMAYO,0
180,86,PUTUMAYO,0
412,86,PUTUMAYO,0
480,86,PUTUMAYO,0
736,86,PUTUMAYO,0
672,86,PUTUMAYO,0
588,86,PUTUMAYO,0
820,86,PUTUMAYO,0
328,86,PUTUMAYO,0
84,86,PUTUMAYO,0
765,86,PUTUMAYO,0
411,86,PUTUMAYO,0
179,86,PUTUMAYO,0
589,86,PUTUMAYO,0
671,86,PUTUMAYO,0
85,86,PUTUMAYO,0
821,86,PUTUMAYO,0
410,86,PUTUMAYO,0
490,86,PUTUMAYO,0
590,86,PUTUMAYO,0
329,86,PUTUMAYO,0
178,86,PUTUMAYO,0
86,86,PUTUMAYO,0
253,86,PUTUMAYO,0
670,86,PUTUMAYO,0
